,answers
93,"Part 1: The Goodwin v UK case best exemplifies the living instrument principle.

Part 2:
*   The ""living instrument"" principle means the ECHR interprets the European Convention on Human Rights in light of present-day conditions.
*   Goodwin v UK (2002) concerned transgender rights, which were not explicitly addressed in the original Convention.
*   The court's ruling in Goodwin, recognizing the right to change legal gender, demonstrated the principle's application to evolving societal norms.

Part 3:
C"
94,"Part 1: The passage suggests that a lack of unity hindered the realization of African political aspirations.

Part 2:
*   Nkrumah emphasizes the need for union and common purpose.
*   He criticizes the focus on separate states.
*   The passage highlights the consequences of colonial rule, implying a need to overcome divisions.

Part 3:
A"
95,"Part 1: The pilot's estate should win because the father and son's negligence directly caused the fire, which led to the crash.

Part 2:
*   The father and son were negligent in failing to properly extinguish the campfire.
*   This negligence directly caused the forest fire.
*   The fire led to the dangerous conditions that caused the crash.
*   The father and son's actions were a proximate cause of the pilot's death.

Part 3:
J"
96,"Part 1: The productive response to societal demands allows a person to realize their true nature.

Part 2:
*   Fromm believed societal pressures hinder realizing one's true nature.
*   The question asks which response *allows* realization.
*   ""Productive"" aligns with Fromm's concept of overcoming societal constraints to be loving, creative, and productive.

Part 3:
B"
97,"The Earth's surface at the equator rotates at approximately 1000 miles per hour.

*   The circumference of the Earth at the equator is roughly 25,000 miles.
*   The Earth completes one rotation in approximately 24 hours.
*   Dividing the circumference by the time gives the speed.
*   25,000 miles / 24 hours is approximately 1000 miles per hour.

I"
98,"The molecular weight of the solute is 422.4 g/mol.

*   The freezing point depression is 0.125°C.
*   Molality can be calculated using the freezing point depression and the molal freezing point constant.
*   Moles of solute can be calculated using molality and the mass of the solvent.
*   Molecular weight is calculated by dividing the mass of the solute by the moles of solute.

A"
99,"Radioactive isotopes are used to trace metabolic pathways in biological research.

*   Radioactive isotopes can be incorporated into molecules.
*   These labeled molecules can then be tracked through metabolic processes.
*   This allows researchers to understand how compounds are synthesized and used within cells.

A"
100,"Part 1: The initial acceleration of the balloon is approximately 0.258 m/s².

Part 2:
*   Calculate the mass of hydrogen: volume * density = 300 m³ * 0.1 kg/m³ = 30 kg.
*   Calculate the buoyant force: volume * air density * g = 300 m³ * 1.3 kg/m³ * 9.8 m/s² = 3822 N.
*   Calculate the total downward force (weight): (mass of hydrogen + basket/passengers) * g = (30 kg + 350 kg) * 9.8 m/s² = 3724 N.
*   Calculate the net force: buoyant force - total weight = 3822 N - 3724 N = 98 N.
*   Calculate the acceleration: net force / total mass = 98 N / (30 kg + 350 kg) = 0.258 m/s².

Part 3:
B"
101,"Part 1: The passage's argument directly addresses the colonization of the Americas by Western Europeans.

Part 2:
*   The passage discusses a society achieving global dominance through exploitation.
*   It explicitly mentions Western Europe's actions.
*   The passage highlights the use of resources and human assets of other continents.
*   Colonization of the Americas aligns with these points.

Part 3:
B"
102,"Part 1: Nathanson supports a retributivism focused on proportionality.

Part 2:
*   The question asks about Nathanson's specific type of retributivism.
*   Proportional retributivism is a key concept in his work.
*   This means punishment should fit the crime.

Part 3:
A"
103,"Part 1: The differing accounts stem from Columbus's self-serving perspective and De las Casas's later observations of the Spanish actions.

Part 2:
*   Columbus aimed to portray a positive image to the King and Queen, emphasizing peaceful interactions and conversion.
*   De las Casas, writing later, documented the brutal treatment and exploitation of the natives.
*   The accounts reflect different perspectives and purposes, not necessarily different events.
*   De las Casas's account highlights the devastating consequences of Spanish actions.

Part 3:
J"
104,"Part 1: American realists criticized formalism for limiting judicial discretion and ignoring real-world factors.

Part 2:
*   Formalism emphasizes strict adherence to legal rules and logic.
*   Realists believed judges should consider social context and policy.
*   Formalism's rigidity restricts judges' ability to adapt to changing circumstances.
*   Realists wanted judges to have more power to shape the law.

Part 3:
D"
105,"The new tax cost will be $880.

*   The original tax rate is $800/$20,000 = 0.04 or 4%.
*   Increasing the rate by 1% results in a new rate of 5%.
*   The new tax is calculated as 0.05 * $20,000 = $1,000.
*   However, the question asks for the new tax cost, not the tax rate. The original tax rate is 4%, and increasing it by 1% means the new rate is 5%. The new tax cost is $20,000 * 0.04 + $800 = $800 + $80 = $880.

C"
106,"Part 1: The narrator is most likely Protestant.

Part 2:
*   The song references the ""kaiser"" and ""Ferdinand,"" indicating a European setting.
*   The song criticizes the ""Winter King"" for taking the ""kaiser's crown,"" suggesting a political or religious conflict.
*   The call for pardon from Ferdinand implies a religious affiliation that aligns with the political context.
*   The historical context of the 17th century points to the Protestant Reformation and associated conflicts.

Part 3:
I"
107,"Part 1: Both statements are true.

Part 2:
*   Statement 1: Groups of order 4 are isomorphic to either Z4 or Z2 x Z2, so at least two must be isomorphic.
*   Statement 2: If Z_r + Z_s is isomorphic to a subgroup Z_m + Z_n, then the orders of the elements in the subgroup must divide the orders of the elements in the larger group.

Part 3:
A"
108,"Some students work hard is best represented by an existential quantifier and a conjunction.

*   ""Some"" indicates an existential quantifier (∃x).
*   ""Students"" and ""work hard"" are both properties that apply to the same individuals.
*   The conjunction (•) connects the two properties.
*   The correct form is (∃x)(Sx • Wx).

D"
109,"The supplement of a 40-degree angle is 140 degrees.

*   Supplementary angles add up to 180 degrees.
*   Subtracting 40 degrees from 180 degrees gives 140 degrees.

C"
110,"Part 1: Military necessity is a component of the principles governing the conduct of war.

Part 2:
*   Military necessity dictates that actions taken in war must be essential for achieving military objectives.
*   It is a key element within the laws of war, specifically *jus in bello*.
*   *Jus in bello* concerns the conduct of war.

Part 3:
G"
111,"Part 1: A weak state is primarily characterized by its inability to control the instruments of violence.

Part 2:
*   Weak states often struggle to maintain a monopoly on violence.
*   They may face challenges from internal actors, including the military.
*   These states may have poorly equipped and managed armed forces.
*   Social actors can resist governance.

Part 3:
H"
112,"Part 1: Fifty percent of their offspring will have a two-gene deletion.

Part 2:
*   The woman has a single-gene deletion, meaning she has one normal allele.
*   The man has a two-gene deletion in trans, meaning he has one normal allele.
*   Each parent has a 50% chance of passing on a normal allele.
*   Therefore, there is a 50% chance the offspring will inherit two normal alleles, and a 50% chance they will inherit one normal allele.

Part 3:
F"
